N,P,K,temperature,humidity,ph,rainfall,label,EC,Calcium,Magnesium,Sulfur,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,CEC,Fertilizer Recommendation
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,orange,1.692038476,1343.626087,190.3135605,57.61537534,36.17237091,37.00298013,4.500346481,2.879569464,1.280985063,0.281107125,38.70976975,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange,2.057965995,1862.457181,389.4207577,64.30520972,15.57660763,38.24891831,6.71153957,2.180795681,4.569381237,0.179089721,28.29297026,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange,1.930512852,2052.394313,156.8048888,14.86162385,14.25384797,35.3093594,0.968299274,4.693465363,2.702763025,0.70306458,19.18165713,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange,0.590709242,1244.679641,239.5849617,61.51707687,41.01854098,28.44558397,5.305212091,4.815260534,0.146657414,0.366875608,26.69680872,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Gypsum (Reduce pH)"
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange,0.207919204,4291.190958,90.28317079,83.37641458,43.61925823,34.9918548,6.88831407,3.722911308,2.067535279,0.814840383,12.19387184,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Gypsum (Reduce pH)"
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange,2.145933252,1965.546064,216.9520386,39.39107235,30.12372318,19.76084096,0.551785963,4.187837636,4.326923972,0.796628796,9.165326587,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,orange,2.407904661,1934.007274,306.2124406,70.14494584,31.09803224,48.3297183,9.833102924,2.117314153,3.30230782,0.325826173,39.79566824,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Gypsum (Reduce pH)"
27,30,5,32.71748548,90.54608254,7.656978112,113.328978,orange,0.316152195,4520.133893,310.6540329,24.4952063,24.19740719,48.42589047,1.92006381,2.01276505,2.563858178,0.438720052,18.37557691,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Gypsum (Reduce pH)"
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange,1.184020895,2803.850028,314.6179531,48.4142865,2.832730725,43.07577211,0.196738396,3.680693186,3.022387638,0.106083856,8.545075274,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange,0.588064902,2717.188406,258.9851463,58.18059529,17.22962767,44.89876209,1.104340297,0.970819982,4.547976213,0.848898574,19.80483252,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange,2.140414806,2539.15822,66.73086315,27.84648107,14.76968976,16.72955506,8.781445918,0.797371595,1.02653203,0.015041363,32.82302472,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Gypsum (Reduce pH)"
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange,1.494546911,3675.548892,424.4018619,88.45703101,26.16260116,24.25503115,0.131832252,0.675860321,1.170008327,0.124689843,9.284069951,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Gypsum (Reduce pH)"
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,papaya,2.327101548,3784.964162,349.5379305,56.70033468,6.936535903,37.86788798,1.914809798,4.161801228,2.248946395,0.560050326,37.29834969,Reduce phosphorus-based fertilizers
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya,0.753054693,4932.09776,442.9487412,62.3579142,39.46311244,4.433665623,2.561556667,2.620846679,3.299708037,0.747977503,13.82466283,"Balanced soil, no additional fertilizer needed"
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya,0.40333854,4160.568227,398.1986792,46.92338062,42.01734719,20.01576734,7.276989428,4.47567316,4.88447532,0.945814575,18.71151022,Urea (High Nitrogen)
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,papaya,1.193965347,2343.603397,110.8136386,68.01081607,37.16033553,18.53070783,2.482037535,2.024298549,4.640054095,0.987289847,29.73374586,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya,2.17118282,3563.01805,440.4551768,69.61291142,37.05018094,13.16075244,8.805382129,3.210600858,4.342690975,0.24320538,21.94877791,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,papaya,0.706465583,1831.274161,318.5500872,88.29860601,46.54022482,14.70436404,6.049064155,0.505138854,0.978293314,0.711294135,18.57897857,Reduce phosphorus-based fertilizers
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya,1.160365094,1401.579734,375.9761252,77.36875442,39.67920099,18.11431418,6.095211861,4.057034207,1.357656165,0.554144189,17.65360225,Reduce phosphorus-based fertilizers
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,papaya,2.388582706,2350.197243,291.753989,89.68156339,28.080935,28.63170834,4.868291652,4.952549658,0.36036266,0.628807953,11.31355209,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya,0.88792681,1865.127735,484.7928643,35.72535814,42.32331889,36.74291339,5.486557701,1.386648627,3.224755535,0.103936508,36.23442857,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,papaya,1.482657645,1891.1794,216.6800429,55.33480481,37.63437466,41.2113001,5.647787017,1.554391914,1.141635041,0.648260878,22.49368853,Reduce phosphorus-based fertilizers
58,51,47,42.13473976,91.70445386,6.757470637,197.402901,papaya,2.078592971,4556.292216,370.9087892,28.6669057,32.88240219,17.30549316,9.060777537,3.231230903,4.260471923,0.180116502,36.71382245,"Balanced soil, no additional fertilizer needed"
59,47,53,32.86316618,91.4618874,6.850663232,47.271547,papaya,2.473672365,4072.607478,225.3992756,80.24166949,17.2419883,3.292157641,1.867248674,2.482016998,2.165581835,0.81831519,33.01856238,"Balanced soil, no additional fertilizer needed"
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya,1.312568329,1290.171172,239.0328859,24.29756526,43.01293912,29.40132103,3.043730026,0.367670832,4.318536404,0.046711165,28.67907627,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya,1.419551103,1310.024009,263.7383827,94.35431798,19.69797586,29.15097317,8.502106841,0.134011471,2.646271615,0.240929555,13.60001915,"Balanced soil, no additional fertilizer needed"
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya,2.39772064,1410.236231,314.3069071,73.79969883,3.89817333,29.15486554,4.360755965,0.777281909,0.624531342,0.866242506,19.08295423,"Balanced soil, no additional fertilizer needed"
56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,papaya,1.046839444,3586.009666,125.498363,15.70801314,14.06867924,27.57741621,4.568506606,2.909898882,3.881816747,0.463318929,16.05451185,"Balanced soil, no additional fertilizer needed"
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya,2.315852139,2576.283877,98.00590073,84.13732058,8.805607307,6.516549158,4.558997747,1.595818272,0.949413369,0.295527312,13.39509898,Urea (High Nitrogen)
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya,1.064975792,3396.101022,83.41316243,80.8950226,16.97049363,11.20449874,2.94834102,0.050896849,2.470162754,0.541764437,38.803014,Urea (High Nitrogen)
54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,papaya,0.737491526,4996.3105,316.5437432,86.84809973,42.01998575,23.01643763,9.537206362,1.092684782,0.78416005,0.066884544,9.283760071,Reduce phosphorus-based fertilizers
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya,2.21535205,1694.303361,308.2491178,70.18899067,18.28276077,43.42035281,2.313886306,1.121328393,1.370147843,0.860869879,18.82434622,"Balanced soil, no additional fertilizer needed"
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya,1.273010405,2079.301962,392.6032642,80.34778162,6.713051205,35.14592609,3.595365559,2.331112176,1.460874988,0.158069143,19.19157015,Urea (High Nitrogen)
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,papaya,2.246586174,2647.541117,418.4504553,10.2090717,6.529923741,3.168378911,8.192733388,0.597671972,4.610538687,0.447430361,16.98420118,Reduce phosphorus-based fertilizers
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya,0.619247098,4638.146417,425.5867683,16.24466211,12.14404661,6.236347301,4.278308389,2.660835791,0.617915145,0.259983085,26.11327141,Reduce phosphorus-based fertilizers
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya,1.881496605,4308.886005,277.4904078,61.5127836,21.90946069,38.92277071,8.860257341,4.330423489,0.956136593,0.65529775,26.78746723,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,papaya,1.887781553,4054.344037,53.09760645,49.53766558,14.77206449,11.99571017,4.605434619,0.538141403,3.630388626,0.783065432,39.6444077,Urea (High Nitrogen)
47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,papaya,0.569663414,2329.459409,78.79310085,87.20270465,29.09981288,34.58628792,4.702523494,2.359187021,2.579791078,0.211567474,34.1935679,Urea (High Nitrogen)
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya,0.683985115,3045.084331,316.4504028,88.81406875,18.68652658,34.7573372,3.348831066,1.53858667,1.998142548,0.231425239,7.40248678,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,papaya,1.647594291,2651.792608,193.5181164,28.85641068,9.366509032,39.34251591,4.01450836,1.557792941,3.607503291,0.944529505,37.08748963,Urea (High Nitrogen)
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,0.744318937,4474.951948,301.6072897,81.57090214,30.13536897,49.8272328,9.86753032,0.926221427,4.730065234,0.068493585,33.09523108,"Balanced soil, no additional fertilizer needed"
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya,0.505777619,1730.282169,50.26055221,60.8122516,37.83435336,23.92987676,6.820322766,0.145737272,3.559813728,0.187743539,6.080858055,"Balanced soil, no additional fertilizer needed"
44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,papaya,1.966504955,3486.802611,183.2695957,99.03078776,11.08138484,4.11572104,5.177374244,4.079222652,0.831670291,0.986730555,6.422619286,Urea (High Nitrogen)
34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,papaya,0.899313043,3117.491073,360.6331785,84.56152766,25.47439561,5.943695856,6.81220001,2.704524749,1.336528182,0.05875263,35.33579593,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya,2.471518156,2174.783499,302.3405787,18.15975347,27.56621576,5.817055788,4.705108849,3.59158097,2.618404232,0.776508617,24.20149864,"Balanced soil, no additional fertilizer needed"
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,2.333388776,2535.010446,261.0633908,44.26117409,7.348570109,23.50292777,9.65926541,1.148611049,4.95965536,0.690322352,21.44699613,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya,0.672322997,1132.491869,114.1985384,34.51935411,2.891640922,47.48273869,5.160546257,1.188070634,3.221547132,0.542576927,22.3950797,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya,1.494477853,2661.486634,302.3780841,91.82203664,6.516772492,34.80710105,7.05165719,4.988090842,1.779552685,0.297504676,31.51097422,Urea (High Nitrogen)
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,1.844659106,2596.647705,307.4563149,15.768371,5.01329275,17.26175523,3.010885179,1.468799096,0.98123301,0.281723711,12.35965764,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,papaya,1.939831765,4451.974459,309.6747291,31.72889127,2.338721177,24.69839126,0.31393505,1.146817958,3.567060099,0.474877901,38.53432682,Reduce phosphorus-based fertilizers
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya,2.009394838,2342.445532,281.2412035,18.46719853,28.67759787,18.19048195,5.278550449,2.069059647,2.698984687,0.058948201,37.25118117,Urea (High Nitrogen)
50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,papaya,2.049117492,2254.712592,137.6665854,20.99417263,16.98586899,38.60305733,9.381448443,0.388076405,0.278165406,0.986342637,19.58755998,"Balanced soil, no additional fertilizer needed"
43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,papaya,2.274958816,2718.104312,61.22877839,65.19047572,5.679220073,44.80356761,3.063923592,2.919023718,1.33887385,0.038104482,7.775799615,Urea (High Nitrogen)
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,papaya,2.167592504,3191.448948,260.5628367,69.77636622,30.94061946,4.532889996,1.029070879,4.238560474,3.763833372,0.450441419,36.28401844,"Balanced soil, no additional fertilizer needed"
70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,papaya,0.756343875,4443.515936,457.3803369,14.08674521,13.21594285,15.63151911,2.517963206,4.924730892,2.476032128,0.133323208,15.12366827,Reduce phosphorus-based fertilizers
59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,papaya,1.018293678,3304.12343,446.7708375,62.8379648,4.38456433,4.960981542,5.26894801,3.712344256,0.971593545,0.557823052,28.65609511,Reduce phosphorus-based fertilizers
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya,0.206137049,2174.97154,319.8757292,16.84415251,30.10885045,48.94577232,2.46382277,4.758227229,3.185068074,0.975343323,14.41056043,"Balanced soil, no additional fertilizer needed"
42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,papaya,1.440402372,4721.409567,121.7891308,35.06028248,40.76676204,38.38906273,6.350019423,3.717284518,2.718561374,0.156329596,17.94556778,Urea (High Nitrogen)
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya,0.95461269,1540.924106,71.50327838,19.10358812,7.789841984,12.5793018,7.11817214,2.838603682,0.13392972,0.07766394,18.16212224,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,papaya,1.67977768,4356.041614,371.8183388,23.51533168,2.265624744,26.9474817,2.826406689,0.486893824,1.361927195,0.91037039,10.38898019,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,papaya,0.69398883,4443.761653,456.0915017,97.51602804,47.93793843,46.55555566,8.585042936,1.287425518,0.166409081,0.270615453,17.75815642,Urea (High Nitrogen)
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,1.563876243,4570.146338,223.8656759,49.80049159,27.97797748,26.45428436,8.808106434,2.604965792,1.068539295,0.62940258,38.76759416,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,0.812331696,4486.932616,389.7455567,50.62327457,31.01906309,42.63157895,0.367025084,1.018107004,2.059725221,0.033585544,6.897909033,Urea (High Nitrogen)
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,2.150129774,1068.69622,128.3182086,88.81190998,39.90781079,47.89651842,2.430526294,0.867507432,2.529984624,0.954225921,11.71210235,Urea (High Nitrogen)
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,0.722761023,3145.189704,260.2455196,65.77462753,32.06314457,49.58084554,1.94461326,0.419886253,0.304856052,0.578475109,5.528269295,Urea (High Nitrogen)
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya,2.303439099,3050.038195,142.5469269,58.84981371,48.87340607,49.97389491,3.790519332,0.075102145,3.077627386,0.716277884,36.56193125,Urea (High Nitrogen)
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya,1.514637921,3133.477881,50.03234628,82.53460041,29.469467,7.146134582,0.396054117,4.254308604,4.874118765,0.378792865,18.06639804,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers"
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,0.631455955,4890.477873,186.804186,56.3491671,39.9235344,18.1090069,5.672108239,2.681486727,3.525793882,0.373016323,21.78312183,"Balanced soil, no additional fertilizer needed"
50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,papaya,1.293324225,2611.661123,447.6060498,86.39674244,17.42506981,20.50559118,3.723849816,2.263914281,1.992740528,0.302117142,36.8895577,"Balanced soil, no additional fertilizer needed"
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,0.696584328,3655.190964,285.0195052,38.80996852,14.58592459,19.08473308,6.373157721,0.422446376,1.436431603,0.46915482,14.7790737,Reduce phosphorus-based fertilizers
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,papaya,1.875414861,2271.36037,346.3988919,49.17846811,17.97574341,34.56560365,9.246378537,1.446354571,1.402340549,0.420495446,9.337716068,Urea (High Nitrogen)
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,0.295886306,3173.979052,473.45942,13.17973134,14.86648511,17.41049387,5.912998125,1.333760189,1.910988468,0.024950963,14.21492567,Urea (High Nitrogen)
